MapId	X	Y	Vx	Vy	NumSamples
508	18600	-43200	-0.062036905156991	-0.255654255710172	2457
508	17400	-43800	0.0308907102707463	0.0556309278772155	5310
508	22200	-50100	-0.138762101285318	0.120980443073854	2192
508	20100	-39900	-0.290219052001303	0.169008044980112	4751
508	17100	-53700	0.0288088215371977	0.423730808506799	3017
508	17400	-54900	0.0921852452491428	0.282042665876272	1878
508	17400	-40200	0.0754302149818945	0.074788638142983	4235
508	20700	-40200	-0.165064271368329	0.0766739854720204	5218
508	18300	-36900	-0.0567823642601821	0.00507034869043016	2995
508	18600	-30300	-0.193098220623907	-0.147655634067371	3646
508	18600	-37800	-0.0714067738741768	0.0362089225336385	3285
508	19500	-35400	-0.237230233643603	0.31537054210371	447
508	28500	-42000	-0.152603775748623	0.10695179779181	1354
508	27300	-42900	0.0132264678880498	0.177594243634806	2128
508	24900	-50100	-0.0832808985738255	0.219042410380021	1242
508	24300	-33300	-0.504958642130021	-0.144769733240829	3459
508	24900	-39600	0.0258903754151289	0.100218379473557	1998
508	32100	-34800	0.0246022221440563	-0.132323846507007	1557
508	25200	-33300	-0.378627205864286	-0.344283881583685	2015
508	23400	-33600	-0.163467923399518	-0.0170178732456273	5873
508	23700	-33600	-0.191119028034605	-0.0443158215299953	5786
508	29700	-36000	-0.692863677863162	-0.337976680386971	911
508	17400	-40500	0.09021038013818	0.168387905074982	3863
508	15900	-36900	-0.141031207271742	-0.179180934678699	1723
508	10800	-38100	0.0144407497897331	0.125638406576591	5974
508	10500	-39300	-0.0777245428393045	0.0475883799089211	9386
508	10200	-40200	0.0604992642792178	-0.228184102377796	6367
508	10200	-39900	0.0555164012069147	-0.233520305394444	6831
508	22200	-41700	-0.00714750021093155	0.00169566818430266	3394
508	10800	-37800	-0.03357762376238	0.0643217900723993	5914
508	10800	-45300	0.141861797115783	0.118202921132137	14928
508	12900	-42300	-0.174753578572968	-0.0759105716430571	382
508	13200	-45600	0.0858727304328152	-0.0100474678930975	8517
508	28800	-33900	-0.230772001026073	-0.181725671935488	1549
508	14700	-29400	-0.258313598710873	-0.257455453373794	2591
508	25500	-45300	-0.184078428986186	-0.0848333551709791	3009
508	27000	-37500	-0.0376187385148684	-0.108624675340299	1666
508	11100	-46500	0.344556245903688	0.143796517661677	19271
508	15300	-60300	-0.0410000568030521	0.176169562214791	1204
508	10800	-44700	-0.0262784777487401	0.273676881124629	12208
508	13800	-51000	0.0982775487372642	-0.0194303026572216	2698
508	17400	-51600	-0.00806337491742601	0.123734613550803	3536
508	10800	-34800	0.31223641685057	0.0794801687114692	6785
508	32100	-43800	-0.133076916291697	-0.0506544327286504	2097
508	16800	-34500	0.0237185161046116	-0.226027654258309	9071
508	31500	-43800	-0.150308880495234	-0.122134762470791	2335
508	19200	-34500	-0.149070210669646	0.0477040401335602	6074
508	30000	-34200	-0.0960514928751782	-0.0431914076448892	1655
508	22500	-33300	-0.297620009339343	-0.0597052704008514	4921
508	11100	-38100	0.280775314928911	0.25496419605722	4419
508	14400	-30900	0.0178442679598425	-0.0837310780132629	4934
508	19800	-45600	-0.282584598973471	0.112165149394243	6608
508	21300	-45600	-0.25958043889841	-0.0292954756872245	4836
508	10200	-43500	0.241831484087607	-0.38104508225632	6922
508	11700	-59100	-0.101847696600136	0.272950688506395	1551
508	9900	-37200	0.0706038203381577	-0.166964145204872	8967
508	10200	-39000	0.0640339207524091	-0.228046008573421	9980
508	17100	-32100	0.12727786768811	-0.374702754896391	1448
508	17400	-36000	0.0194099018248267	-0.0843377173216887	2937
508	13800	-42300	-0.215939166134535	-0.00260003556574953	1660
508	13800	-42600	-0.18999438745753	0.0976186372355215	1855
508	15300	-49200	-0.256469524698398	0.0517197869805621	894
508	19200	-45600	-0.201100409477883	0.175891050544308	8120
508	19500	-56400	-0.182982603675314	0.361387671045904	1829
508	12000	-59400	-0.0233566403286499	0.133337380301172	1300
508	15600	-59100	0.340344159698146	-0.163357145384259	1041
508	26700	-48000	-0.225722852481024	0.362017448661303	878
508	19200	-50100	-0.1414238002117	0.190135322668015	2993
508	18900	-57900	-0.10728959816292	0.191250289529587	3241
508	16200	-59700	0.0609334272805028	0.0627349689965212	1534
508	18600	-57900	-0.160149152091719	0.00926473580964756	2813
508	17100	-43800	0.0828409077360704	0.0020350022073577	4687
508	17400	-38400	0.0314740896445039	-0.0767382289971039	3967
508	25200	-42900	0.0633362633309407	-0.0342447514291581	3427
508	20700	-42000	0.0933836763879327	0.122904303570621	1597
508	26400	-42000	-0.45021043066698	-0.16816949248714	820
508	16800	-50400	0.124448747094374	0.0423246659811558	2885
508	17100	-51900	-0.0384395309170231	0.0290121794687051	3817
508	18300	-58800	-0.0830565127305184	0.0954642626271358	2756
508	10500	-57000	0.079805414742787	-0.182267590073618	1494
508	12000	-55200	-0.0965316322213552	0.338887948017682	3207
508	11100	-48000	0.00278086673245117	0.494432154390335	12705
508	11100	-45300	0.0431655456397977	0.266636939266344	14733
508	18600	-54600	0.0962598811738746	-0.092591267520983	1127
508	25500	-41100	-0.293522880084843	0.110045655849574	437
508	25200	-42300	-0.182555168981732	-0.00451223706447522	3270
508	22200	-41400	-0.0577916286450051	0.00638350041769636	3583
508	9900	-38100	0.0806738109805109	-0.253788595411194	9076
508	11400	-42300	-0.0720556339755873	0.308148649652293	3063
508	12900	-41400	-0.0611316088979845	-0.0766671468872898	2095
508	24600	-42900	0.195302738807234	0.0191494448181762	3235
508	21900	-51000	0.0593030945374761	0.320704451211	1783
508	14700	-50400	0.210201889585441	0.0670780705954711	2245
508	26100	-43500	-0.0293002598204562	-0.00362295823134657	2541
508	24900	-46500	-0.0940010306797797	-0.0180559359336026	2110
508	18600	-50700	-0.0318395917689783	0.107556258858039	3846
508	19200	-41700	0.0137939008704802	-0.0969407643844243	4234
508	23700	-50100	-0.118818708676469	0.0996421379766271	1445
508	19800	-40800	0.103492938583315	0.0511075944335699	3484
508	18000	-39000	0.000153480037852351	0.00799032878690717	4176
508	16200	-53400	0.0697680531455601	0.0801929833564457	3740
508	17700	-44700	-0.0210224736792418	0.0178975615800394	5908
508	17700	-44400	-0.0108089913169884	0.0201020128722326	5434
508	15000	-38400	0.153316262946749	0.0199097151642021	2010
508	15300	-39000	0.26737619680252	0.0773798269444603	965
508	18000	-34500	-0.0627231735521609	-0.297640901510926	11074
508	19200	-45900	-0.0763955382245174	0.0813894380857813	7280
508	16500	-47400	0.133219742309816	0.0456409808139451	536
508	21300	-42300	-0.112760337929162	-0.0913906887686724	3283
508	16800	-34200	-0.141113263221746	-0.163126250499992	6104
508	18900	-59400	-0.1283299291959	0.203958456482194	2070
508	17700	-34200	-0.133224239988318	-0.135299700673758	7571
508	24000	-40500	-0.0728859096155162	-0.00101785245648	2696
508	23400	-47100	0.0659107702068429	-0.0850716459888755	1861
508	18600	-34500	-0.118599396306639	-0.215122812659134	9279
508	18600	-30900	-0.176129384454111	-0.0241202303890382	3118
508	21300	-44700	-0.721111318652245	-0.27818382772065	330
508	17400	-45000	-0.00793381127535139	0.148213289123743	7631
508	15000	-34800	0.264252460403153	-0.0598816916270279	5818
508	21000	-34200	-0.344381722044446	0.0143252529556893	6064
508	22800	-34200	0.0990476894398625	0.107820319880883	4319
508	13500	-31200	-0.0510831907702905	-0.501178212520797	3348
508	14700	-34500	0.158880363103383	-0.029543859148289	6335
508	16500	-48600	0.0398545453297637	-0.222723757536657	1224
508	17700	-43200	-0.09673461543682	0.171814484265608	2987
508	12300	-54900	-0.277740538567622	0.342454186190732	1564
508	10500	-29400	-0.000958564905452167	-0.216564721980672	1245
508	10500	-40500	0.0142703963484526	-0.00170129878511895	7875
508	10200	-36900	-0.011507701949059	-0.0312967083066031	8767
508	10800	-49500	0.0469557187207092	0.129557467228293	4786
508	11100	-47400	0.0111402058713073	0.389137586855102	12342
508	11400	-45900	0.186449115402012	0.149672417536119	16309
508	12000	-46200	0.44675004005804	0.186423374228707	8383
508	19200	-34200	-0.364694357969606	0.0349782554895654	5367
508	11100	-34800	0.369929590956664	0.152329126378444	6523
508	10200	-35400	0.453736783576628	0.140013108676857	14113
508	13800	-52200	0.0222773719998023	0.047964041598305	3632
508	10500	-45000	0.186658037439582	-0.0982727536844804	10768
508	16200	-45300	-0.231548472373205	-0.154614645008527	5386
508	14100	-45900	0.325810220582583	0.0387155265195788	7545
508	18900	-44100	0.026362984453701	0.00122637055114729	5749
508	17100	-44100	0.0730246778411275	0.00647293833961738	4385
508	27000	-44100	-0.10412732411521	0.455777468109985	971
508	29700	-41400	-0.554055005109321	-0.110208575473194	229
508	39300	-33600	-0.181776671270783	0.10045004556561	207
508	21900	-48900	-0.0848088415701863	-0.194618502427191	1593
508	17700	-51000	0.0296239416764995	0.113027147069125	3711
508	12600	-56700	-0.0359978872263225	-0.0403334276217207	2154
508	7200	-58200	-0.0541437199185689	0.0942604973172352	487
508	15900	-54000	0.0665772600689064	0.0394378186654168	3010
508	16500	-53100	0.0632155170145604	0.0927767284606711	3883
508	3300	-59400	0.0765848344033633	0.165182230588322	169
508	4800	-57300	0.14493814639761	0.0427991623853356	324
508	6000	-57600	-0.0624358385525692	0.101680056638303	358
508	6300	-53400	0.162387587073734	-0.0120531574701552	673
508	6900	-56400	-0.09893507925054	0.120174220968559	310
508	6900	-55500	-0.115328625862374	-0.100201818049158	359
508	27000	-46500	0.0118978483484924	0.262149964404761	1571
508	9600	-57900	-0.127864913737564	-0.0873549519920935	719
508	10800	-47400	0.0829987245826725	0.204804801106723	15149
508	10500	-41100	0.00253187713671049	0.00467459519869586	7655
508	10800	-45000	0.05606836476054	0.192910642258946	13208
508	17400	-53700	-0.0376240838846984	0.608035306170512	2917
508	11100	-51900	-0.0139105235445704	0.213157383001518	3339
508	11100	-49200	-0.046763302168555	0.391875284832048	4332
508	11100	-50100	-0.0281345790243323	0.430806670993335	3931
508	26700	-43500	-0.0310747217928758	0.0399789378832028	2229
508	11100	-44700	-0.198799445453571	0.577187522639745	8929
508	10500	-39600	-0.0448510074046375	0.00566718360994008	9160
508	9300	-58200	-0.0598854826207682	0.0467395601036718	728
508	13800	-53400	0.347442923721966	0.0728330847327623	923
508	15300	-36900	-0.296890945359563	-0.254953626333141	1255
508	16500	-58800	0.113122702510695	0.123697299110386	2475
508	18900	-42600	-0.00178964734957903	-0.310128453820182	3094
508	17400	-49500	0.0122917580310844	0.0708059625746739	3906
508	21300	-49800	-0.527084291779407	-0.362947509224909	770
508	19500	-40800	-0.0116644335066884	0.0934190020172947	3868
508	18300	-51300	0.0287611973541153	0.0960676806456805	3362
508	17700	-40800	0.0804060973950486	0.248184549037806	1816
508	18300	-40800	-0.0221466805392008	-0.10245568699686	1956
508	18600	-39900	0.0596838837827385	-0.100702390879946	4633
508	17100	-40800	0.0906741530285218	0.0155669703859382	4431
508	18900	-59700	-0.164958559176248	0.210223417783148	1866
508	22500	-43500	0.144186850952712	0.138679172671545	1517
508	35100	-42600	-0.412276454096248	-0.0549456289749778	795
508	22500	-40200	-0.293214317160959	-0.259907043320141	1895
508	15000	-37200	-0.188625431542535	-0.193213166601893	1599
508	18300	-37500	-0.0461262628229895	-0.00212826711450929	3343
508	18600	-34800	-0.0324645696188096	-0.344865781446174	7768
508	12600	-30000	0.379866867416045	-0.0828403168154925	3025
508	21300	-50100	-0.296705105794596	-0.0451822150058286	2331
508	18900	-45900	-0.0636181072165709	0.0104795925268025	8577
508	27000	-33900	-0.114930095978682	-0.227158405890719	2262
508	24900	-40800	-0.0956422318533777	0.144459767389976	1708
508	17400	-34500	-0.0215711820284396	-0.25763372387506	10305
508	10800	-44400	-0.0579243909692247	0.355203726039079	11345
508	21900	-33600	-0.475812232609429	-0.106877333036638	5579
508	17400	-33600	0.0660697976522485	-0.115291731214822	2386
508	12900	-33900	0.00694044302678174	0.0374602238881139	4620
508	13800	-30300	0.0448319492435852	-0.240667540856405	5083
508	12600	-29400	-0.0663001624941615	-0.194627974304008	2501
508	12000	-29700	0.167033149741512	-0.0494941576233294	2755
508	16500	-30300	0.485373317694881	-0.264736570308044	1593
508	18300	-35100	-0.0540348833180731	-0.353372021709935	5109
508	12900	-34500	0.17083300358368	0.0809777107973657	5186
508	19500	-41700	-0.0510352926315435	0.22583413243982	3872
508	27600	-40200	-0.0844821903016917	-0.241140123521427	1601
508	24600	-50700	-0.0094325138376217	0.272476892114931	953
508	21600	-51300	0.162076098792116	0.364436575185252	1364
508	22500	-48000	0.0566188493628511	-0.165296396624868	1366
508	23100	-46500	0.0100794399252886	0.0289053586441302	2121
508	22800	-51000	0.0654817144676967	0.298722396721161	1190
508	25800	-48600	-0.156239059953368	0.0506000631864281	1586
508	25500	-47100	0.0275498519705182	0.0855333278549343	2021
508	8700	-52800	-0.036145735842718	-0.0644685268407737	1260
508	12900	-51900	-0.0629795082971995	-0.0114226066229559	3179
508	13200	-52500	0.0566945706742946	0.0708263747567079	3298
508	13500	-48900	0.0716946696562909	0.00568796550045581	2408
508	10500	-55200	0.249612415323834	-0.192089256667415	1088
508	16200	-50400	0.246708763654118	0.0690201705863805	2589
508	17400	-50400	0.0423098804115236	0.0697596120475451	3888
508	15900	-55500	0.28653632845723	-0.317407289636819	976
508	21000	-42000	-0.18965148828024	-0.356655109763691	2045
508	10800	-36300	-0.231725004546515	0.161224610593731	3146
508	21900	-41700	-0.009100560883716	-0.0264216982668373	3462
508	16500	-36000	-0.0214225650980171	-0.35801767741055	1736
508	21900	-40500	-0.219427808755323	-0.0208378240710058	2678
508	17100	-41400	0.0625928213180994	0.0370498664842045	4541
508	29700	-33900	-0.640242012694153	-0.206717364401244	3472
508	19200	-52200	-0.00748031311970908	0.153973415581012	2590
508	12600	-55200	-0.228257538466111	0.0292787315105838	1396
508	24900	-45900	-0.186352625201379	0.0945744047326825	2623
508	23100	-43200	0.154589738428968	0.132377780809911	1856
508	27600	-38400	-0.00555794114324917	-0.141404560338043	1499
508	28200	-39000	-0.118422053479178	-0.00782982719361459	1333
508	28500	-41100	-0.187889534565057	0.161221126169215	1022
508	28800	-36300	-0.0814291181321555	0.0927058840175594	1129
508	28800	-34200	-0.187388719854762	-0.152989398830383	1557
508	18600	-34200	-0.246389197824129	-0.105453385498983	6925
508	16500	-51900	-0.338024206356571	-0.386658832063682	1893
508	12000	-52200	-0.076713342248194	0.0343353952464405	3415
508	17400	-34800	0.0945262006465529	-0.413924048869739	9607
508	13500	-33300	-0.0365253922820744	-0.0132868474488993	4202
508	16200	-36300	-0.183433437440211	-0.410988220171156	1329
508	18900	-38700	-0.0974121922238428	0.0838064949937652	3626
508	24300	-50100	-0.215638094649933	0.141201252490147	1376
508	26400	-50700	-0.1843164606997	0.407558510828008	628
508	16200	-57600	0.0816879991102869	-0.00736877951475138	2237
508	17400	-58800	-0.000287915152167523	0.149425571800676	2907
508	18300	-59100	-0.0730406466993564	0.0967218429076984	2694
508	11100	-57900	0.159476454202369	0.226298662488859	1470
508	10500	-51900	0.0222895290169258	-0.0937510085364892	1764
508	18000	-31800	-0.0217225730730511	-0.100746873766536	3288
508	14100	-37500	-0.0577344523609269	-0.101720818488864	1703
508	16200	-37800	0.0346150948819147	-0.116195856640523	2774
508	17400	-36900	0.0193480668320009	-0.0798581832620046	3129
508	10200	-53100	0.0868689718157311	0.0572210049690768	1360
508	3300	-52800	0.501400434798136	-0.0278230620832732	97
508	3600	-51300	0.0644865918306523	-0.144894415117567	163
508	31800	-33300	-0.25988607009433	-0.166886916292377	932
508	9900	-38400	0.0825050142324938	-0.303740935043431	9598
508	23700	-50400	-0.0471645340784248	0.1664598462114	1354
508	17400	-45600	-0.0405367401634815	0.0101705958367857	11001
508	10800	-51600	0.0481180382828027	0.0781106656616051	3026
508	7500	-53400	0.604850472073904	0.251363750388842	630
508	13500	-55800	-0.00847520819123697	-0.0827407785550268	1843
508	8400	-52800	-0.0688443314927616	-0.0515788312735736	1169
508	17100	-54000	0.00505063828929925	0.342391882749078	3014
508	16800	-39600	0.105799714042724	-0.204812527497271	3174
508	17700	-59400	-0.0159868602520905	0.123636836887164	2546
508	19500	-60000	-0.231886626334032	0.300985711328385	918
508	15300	-53100	0.0361252661642235	0.0511466345213044	3638
508	14100	-57600	-0.284073385601875	0.465585626953947	1394
508	12300	-52500	0.0761772525931893	0.0348191257471141	3799
508	17400	-52800	0.0771309271169541	0.605799644245003	1187
508	17100	-51600	-0.0638902467583564	-0.110530816051936	3145
508	17100	-45000	-0.0132080625930669	0.06660405840677	6502
508	18300	-47700	-0.0863421645072618	0.125627288167733	3932
508	17100	-34500	-0.00014212621231646	-0.239566444238856	9746
508	15000	-50700	0.148292440007774	0.172979992001058	1517
508	13800	-51300	0.0993770302769245	0.0261191858488117	2894
508	20100	-40200	-0.102817601757159	0.1121790926152	5684
508	21300	-38400	0.0816191361413036	0.149013910238597	1915
508	29700	-34500	0.121668251355379	0.00962696359380333	1414
508	24600	-39000	0.0158983857410572	-0.0818059102626053	2779
508	19500	-38100	-0.0784718069837759	0.112718866077029	2349
508	23700	-40800	-0.0765520575719209	0.00375980491635607	2898
508	25200	-40200	-0.141613299018151	0.212367796244137	1092
508	26400	-42900	-0.0960128353336847	0.0465474722928927	2894
508	23100	-39000	0.113559311317198	-0.276965485970252	1510
508	25500	-37200	-0.102656797553004	-0.341456185588238	1235
508	25500	-47700	0.0120621934816839	-0.0762860119875443	1298
508	26100	-33600	-0.231920578991731	-0.253410668062277	2391
508	24300	-42000	-0.108872939012446	0.0198562287313855	3025
508	13500	-39900	0.505160764509721	0.475021694566427	479
508	14100	-41100	-0.197844749905309	-0.141882659646907	982
508	26100	-45300	-0.169421184552264	0.0190137713297133	4763
508	18300	-30900	-0.107677822658459	-0.125543509111929	3663
508	14700	-45600	-0.00628371977311884	-0.0516657646110152	7106
508	17700	-35100	0.0431553047568605	-0.375426870159806	5292
508	23400	-50100	-0.114171483896223	0.100560703844076	1451
508	15300	-46500	0.270159259968518	0.098341179595736	2475
508	17700	-36000	-0.0322435302212165	-0.0722180823248468	3003
508	18600	-31800	-0.133142658973892	0.0119323062485414	2622
508	32400	-37800	-0.0385709446454678	-0.0473913712635362	1074
508	31200	-34500	0.214145093908452	-0.179683423161947	1555
508	13800	-56400	0.0249517666072831	0.170715011127603	1983
508	11700	-53100	0.0954291147062041	0.136456755767627	2464
508	15300	-45300	-0.371786632519809	-0.174209892450238	3781
508	17400	-49800	-0.0032222709499622	0.0791600307916603	3943
508	22200	-49200	-0.0532710628976467	-0.00575026076845492	2041
508	18600	-38100	-0.0679569544570087	0.0233587559669568	3491
508	21900	-49800	-0.176071699998338	0.0458617559375302	2613
508	16800	-40800	0.158189049326879	-0.242008819164619	3399
508	17100	-47700	0.0739708196168358	-0.0608513149573476	3190
508	18900	-45300	-0.167770639388558	0.240706346122805	8429
508	19800	-42900	-0.110039608498221	-0.0249990503030212	4293
508	21000	-42900	0.0235539620023881	0.121607176895159	4212
508	18300	-43200	-0.0637420537498326	0.156956834663953	2096
508	16500	-38400	0.0104240235795682	-0.138427701317774	3077
508	9900	-36300	0.101783175707734	-0.080783200657545	10877
508	10200	-36300	0.00170204300519795	0.0574772833583	8812
508	27300	-38400	0.00485663178397243	-0.155585286502884	1515
508	11100	-37800	0.166047630093288	0.0959257867033972	4674
508	17400	-41700	-0.0565953464601691	0.422667900505973	3579
508	21000	-38400	0.077869882185732	-0.00367452953986425	2431
508	19500	-40200	-0.0205273915644837	0.0565018491737856	4342
508	21300	-39900	-0.316493391346502	0.105207130475736	2002
508	18600	-36300	-0.119652452404831	0.0750790478254713	2282
508	17400	-41400	-0.044392567889384	0.363471567087992	3505
508	16500	-57600	0.0517599349985454	0.175227973301934	2869
508	19500	-49800	-0.34279553050143	0.461104496949187	1985
508	25200	-42600	-0.0964645528980916	-0.00150484831135146	3657
508	16200	-50100	0.121396240560826	0.104792888755404	3124
508	23100	-47400	0.0713842741164209	-0.0636751047472337	1617
508	20100	-51600	0.20217697479354	0.398803871818114	2273
508	17700	-45600	-0.0599366793825282	0.0302353039192296	11149
508	14400	-46200	0.329847642610564	0.033466124574938	4843
508	15600	-57900	-0.2314393753502	-0.146231653437914	1267
508	10800	-43200	-0.0810093675895186	0.233765286170048	8507
508	12900	-48000	0.0923615062685487	-0.013711891340623	2198
508	14700	-33000	-0.156271592789707	0.053040759761562	2935
508	22500	-38100	-0.04976528349747	-0.157721081364731	605
508	24900	-39900	-0.0119842321552131	0.120239845620896	1832
508	23400	-38700	0.0100203711356934	-0.0866344477777765	1901
508	25800	-36600	-0.0598688026700002	-0.373592303373227	945
508	18000	-45300	-0.0824276730755007	0.151687511356226	10168
508	24300	-47400	0.200178515091567	-0.0235544726673839	1513
508	31800	-39900	-0.0569863737865573	0.0969169742737613	1234
508	24900	-47400	0.119833804385267	0.00178604907296273	1271
508	32100	-36000	-0.039891251599209	-0.131331518685653	1896
508	26700	-51600	-0.262601532911542	0.702091845631882	335
508	3600	-59700	0.153942171887549	0.0588098472430639	171
508	4200	-56400	0.215472729689148	-0.112183148163426	283
508	23400	-48000	0.207740242736081	0.188061925993924	1102
508	10500	-44700	0.169184899036186	-0.106467193788987	10206
508	10800	-45900	0.203568158047396	0.0485166004863912	16405
508	11100	-45000	-0.11516742948218	0.421957184829108	11595
508	16500	-45600	-0.0582999378991798	-0.065573231325072	8808
508	9900	-39600	0.139695751233805	-0.296129782511186	2743
508	12300	-33300	-0.165352556383746	-0.374482626384791	3414
508	9000	-34800	0.44116241340626	-0.416682032880835	2879
508	8700	-31500	0.460374605630511	-0.568308514722137	90
508	9600	-33600	0.0636428623012319	-0.2081657585482	4566
508	9300	-32100	0.148277683250415	-0.158597103432173	1827
508	9600	-31800	0.0739901617876406	0.00311094910365434	2577
508	9000	-32700	0.300855582877294	-0.457906874274826	827
508	9000	-52500	-0.289240324842072	-0.168024715701061	966
508	9900	-35100	0.197365666587213	-0.178719618300744	11809
508	10500	-53100	0.116541939073486	0.0419109137426756	1755
508	21600	-40500	-0.18562229433483	0.0424504423843684	3069
508	21000	-43500	0.298379877433478	0.228878302389296	2024
508	19500	-30600	-0.344896842101783	0.0498551259500297	1020
508	21900	-41100	-0.0572112490668192	-0.0255061638603763	3484
508	19500	-44100	0.260237625105296	0.412552353901911	3629
508	18900	-43500	-0.0652830925963521	-0.128370877566313	5531
508	19200	-35400	-0.153202357358125	0.287519272734986	1083
508	13500	-37200	-0.159833829843254	-0.13815142437654	1261
508	17400	-47100	0.0310914835592815	-0.00813565781966879	4513
508	14700	-37500	-0.0614201697611927	-0.109105615900947	1892
508	19500	-36300	-0.344708171270972	0.438401558099155	667
508	13200	-37500	-0.0558925904096317	-0.0940884371577182	1692
508	13200	-38400	0.312004165118491	0.128338249601484	1158
508	26400	-43800	-0.0237613006881193	-0.0166962712703798	2398
508	22800	-43200	0.120611252248302	0.156123430715646	1962
508	16800	-39000	0.0335306404385731	-0.12151693783972	3594
508	18900	-40200	0.0242568032760969	-0.0993332087295162	4498
508	16500	-52500	-0.0298342831488909	-0.085180744109604	3660
508	24000	-40200	-0.0500739343774212	-0.0222801547674067	2855
508	30600	-38100	-0.0821515031098481	-0.391083069432507	1830
508	28800	-37200	-0.0255217759029551	-0.0106613731373809	1263
508	18000	-38700	-0.0187875241321852	0.00944763454929503	4119
508	18900	-35100	-0.125382594663163	-0.0426202760055934	2670
508	18300	-41100	-0.00846162840902885	-0.0543815924456424	2451
508	18900	-51000	-0.0249836777819441	0.117618699170017	3560
508	17700	-45000	-0.0238896875768179	0.161676824273041	7929
508	21600	-40200	-0.384164161817962	0.00987047466746221	2325
508	21300	-39600	-0.315898032510909	0.225605889600514	1567
508	22500	-38700	0.450297293283519	-0.238296201008779	373
508	14400	-39000	0.547241132553721	0.224581503571136	925
508	17100	-43200	0.0564002079663289	0.012051052239464	4784
508	15900	-37800	0.0500690232118337	-0.114655297765609	2479
